group,rank,term,term_count,term_per_million,group_tfidf,product_count
Aftershokz,65,just,4590,4898.691014263836,0.013044781763014676,52
Aftershokz,66,ears,4501,4803.705502222554,0.013017700305254731,52
Aftershokz,67,love,4193,4474.991595383063,0.012919662702947898,52
Aftershokz,68,sound quality,4109,4385.342348063203,0.012891673457407464,52
Aftershokz,69,ears open,192,204.91256530253952,0.012891543664915768,52
Aftershokz,70,open ear design,100,106.725294428406,0.012879898220636893,52
Aftershokz,71,air conduction,6,6.40351766570436,0.012878713280628807,52
Aftershokz,72,like bone,29,30.950335384237743,0.012874424392297284,52
Aftershokz,73,head,3944,4209.245612256333,0.012834988627998218,52
Aftershokz,74,battery,3826,4083.3097648308135,0.012792976547055315,52
Aftershokz,75,phone,3776,4029.9471176166107,0.012774782545990114,52
Aftershokz,76,pair,3476,3709.7712343313924,0.01266028631418501,52
Aftershokz,77,really,3393,3621.1892399558155,0.012626860228054124,52
Aftershokz,78,wear,3373,3599.8441810701347,0.012618683508900832,52
Aftershokz,79,don't,3369,3595.575169292998,0.01261704234820227,52
Aftershokz,80,music hear going,47,50.16088838135082,0.012537844222005042,52
Aftershokz,81,time,3055,3260.4577447878037,0.012481726034793287,52
Aftershokz,82,volume,2971,3170.8084974679423,0.012443164163141587,52
Aftershokz,83,listen,2965,3164.404979802238,0.012440368162156162,52
Aftershokz,84,comfortable,2945,3143.0599209165566,0.012431007124618285,52
Aftershokz,85,bone conduction,1649,1759.900105124415,0.012404446656734144,52
Aftershokz,86,noise,2852,3043.805397098139,0.012386626161294594,52
Aftershokz,87,ears free,54,57.63165899133924,0.012385382390203382,52
Aftershokz,88,i'm,2752,2937.080102669733,0.012337260178189667,52
Aftershokz,89,better,2677,2857.036131848429,0.012299043858091961,52
Aftershokz,90,induction,94,100.32177676270165,0.012272916418971212,52
Aftershokz,91,able,2566,2738.571055032898,0.012240472157517406,52
Aftershokz,92,bone,2550,2721.495007924353,0.012231821070569845,52
Aftershokz,93,life,2524,2693.7464313729674,0.012217646611299402,52
Aftershokz,94,it's,2480,2646.787301824469,0.012193323093642208,52
Aftershokz,95,titanium,663,707.5887020603318,0.012192457142758973,52
Aftershokz,96,listening,2418,2580.617619278857,0.012158306336816804,52
Aftershokz,97,day,2405,2566.7433310031643,0.012150850318671505,52
Aftershokz,98,hearing,2360,2518.716948510382,0.012124726158700647,52
Aftershokz,99,fit,2360,2518.716948510382,0.012124726158700647,52
Aftershokz,100,headset,2269,2421.596930580532,0.012070339800171458,52
Amazon Renewed,1,jabra support,25,18.612504774107475,0.014785485559278434,1876
Amazon Renewed,2,came original box,82,61.049015659072516,0.014638904897616097,1876
Amazon Renewed,3,certified refurbished,155,115.39752959946634,0.013545049211511848,1876
Amazon Renewed,4,galaxy wearable,17,12.656503246393083,0.01343389160925284,1876
Amazon Renewed,5,wearable app,23,17.123504392178877,0.013432109674844449,1876
Amazon Renewed,6,buying refurbished,187,139.22153571032393,0.013392173610846405,1876
Amazon Renewed,7,contacted jabra,12,8.934002291571588,0.013366061674231156,1876
Amazon Renewed,8,sony app,73,54.34851394039382,0.01296660957033519,1876
Amazon Renewed,9,hearid,14,10.423002673500186,0.012753451826967112,1876
Amazon Renewed,10,soundcore app,39,29.03550744760766,0.01262677647936048,1876
Amazon Renewed,11,galaxy wearable app,13,9.678502482535887,0.012493732793368751,1876
Amazon Renewed,12,sound,18722,13938.532575233605,0.012462206513751496,1876
Amazon Renewed,13,anker products,44,32.758008402429155,0.012305405704341545,1876
Amazon Renewed,14,rs120,21,15.63450401025028,0.012288677571577006,1876
Amazon Renewed,15,jbl app,12,8.934002291571588,0.012213214866897287,1876
Amazon Renewed,16,sony connect app,12,8.934002291571588,0.012213214866897287,1876
Amazon Renewed,17,great,15000,11167.502864464486,0.012207327763402281,1876
Amazon Renewed,18,good,11993,8928.790790234838,0.011950059533191174,1876
Amazon Renewed,19,quality,10716,7978.064046373428,0.011820595558557608,1876
Amazon Renewed,20,looked brand new,110,81.89502100607288,0.011765939028622241,1876
Amazon Renewed,21,ear,8644,6435.4596506954,0.01157350934367563,1876
Amazon Renewed,22,renewed,1884,1402.6383597767394,0.011549177880463172,1876
Amazon Renewed,23,like,8080,6015.561542991535,0.011495920135919746,1876
Amazon Renewed,24,work,7767,5782.53298321971,0.01145048922828964,1876
Amazon Renewed,25,just,7157,5328.387866731488,0.011356433711861949,1876
Amazon Renewed,26,h9i,24,17.868004583143176,0.011312244983042475,1876
Amazon Renewed,27,pair,6659,4957.626771631267,0.011273499664685273,1876
Amazon Renewed,28,battery,6590,4906.25625845473,0.01126152212644498,1876
Amazon Renewed,29,noise,6574,4894.344255399302,0.01125872681648541,1876
Amazon Renewed,30,sound quality,5945,4426.053635282757,0.0111430771185013,1876
Amazon Renewed,31,love anker,18,13.401003437357382,0.011130702712260826,1876
Amazon Renewed,32,love jbl,18,13.401003437357382,0.011130702712260826,1876
Amazon Renewed,33,new,5769,4295.021601673041,0.011108519979490623,1876
Amazon Renewed,34,bass slider,34,25.313006492786165,0.011093847396462651,1876
Amazon Renewed,35,refurbished,4088,3043.5167806620543,0.011063697123361905,1876
Amazon Renewed,36,love,5165,3845.3434863306043,0.010981346118813544,1876
Amazon Renewed,37,price,4846,3607.847925412993,0.010908037012369764,1876
Amazon Renewed,38,refurbished ones,131,97.52952501632316,0.010814839898793024,1876
Amazon Renewed,39,time,4418,3289.201843680273,0.010801707908363862,1876
Amazon Renewed,40,jbl products,16,11.912003055428784,0.010793714877672033,1876
Amazon Renewed,41,ananda,8,5.956001527714392,0.010792220566617822,1876
Amazon Renewed,42,really,4367,3251.2323339410937,0.010788356381367858,1876
Amazon Renewed,43,life,4295,3197.628320191664,0.010769239283281558,1876
Amazon Renewed,44,anker customer,10,7.445001909642991,0.010726815916882033,1876
Amazon Renewed,45,plantronics products,10,7.445001909642991,0.010726815916882033,1876
Amazon Renewed,46,refurb,302,224.83905767121828,0.01072174192242416,1876
Amazon Renewed,47,purchased refurbished,124,92.31802367957307,0.01071375305972167,1876
Amazon Renewed,48,expect jbl,6,4.467001145785794,0.01070755489177623,1876
Amazon Renewed,49,phone,4043,3010.014272068661,0.010699709866818891,1876
Amazon Renewed,50,better,4025,2996.6132686313035,0.010694578831723903,1876
Amazon Renewed,51,hbs-900,19,14.14550362832168,0.010679723590176143,1876
Amazon Renewed,52,battery life,3857,2871.5372365493013,0.0106455517232366,1876
Amazon Renewed,53,ears,3755,2795.5982170709426,0.010614732262404366,1876
Amazon Renewed,54,music,3697,2752.4172059950133,0.010596831910617742,1876
Amazon Renewed,55,charge,3614,2690.6236901449765,0.01057072126463232,1876
Amazon Renewed,56,bass,3522,2622.1296725762613,0.010541069216353604,1876
Amazon Renewed,57,buds,3478,2589.371664173832,0.010526612887958474,1876
Amazon Renewed,58,looked brand,112,83.38402138800149,0.010526395345099403,1876
Amazon Renewed,59,case,3457,2573.7371601635814,0.010519648678803346,1876
Amazon Renewed,60,got,3455,2572.2481597816527,0.010518983215782247,1876
Amazon Renewed,61,don't,3448,2567.0366584449025,0.010516651057811037,1876
Amazon Renewed,62,right,3436,2558.1026561533313,0.010512642035499236,1876
Amazon Renewed,63,refurbished item,135,100.50752578018036,0.010482065754307534,1876
Amazon Renewed,64,working,3256,2424.0926217797573,0.01045076649712615,1876
Amazon Renewed,65,refurbish,87,64.77151661389401,0.010442483306994028,1876
Amazon Renewed,66,fit,3198,2380.911610703828,0.010430098025016266,1876
Amazon Renewed,67,works,3187,2372.722108603221,0.01042613588460398,1876
Amazon Renewed,68,comfortable,3168,2358.576604974899,0.010419259866854637,1876
Amazon Renewed,69,hear,3142,2339.2196000098274,0.010409783451329417,1876
Amazon Renewed,70,bluetooth,3093,2302.739090652577,0.010391708954648481,1876
Amazon Renewed,71,looks brand new,56,41.69201069400074,0.010372455967990017,1876
Amazon Renewed,72,i'm,2994,2229.033571747111,0.0103543006660598,1876
Amazon Renewed,73,it's,2948,2194.7865629627536,0.010336496095245328,1876
Amazon Renewed,74,refurbished unit,67,49.88151279460803,0.010329699296886324,1876
Amazon Renewed,75,jabra customer,7,5.211501336750093,0.010324246025693313,1876
Amazon Renewed,76,haptic bass,7,5.211501336750093,0.010324246025693313,1876
Amazon Renewed,77,blueparrott,11,8.189502100607289,0.010323997473706253,1876
Amazon Renewed,78,best,2915,2170.2180566609313,0.01032355126734477,1876
Amazon Renewed,79,reconditioned,100,74.4500190964299,0.010317784209147269,1876
Amazon Renewed,80,set,2809,2091.301036418716,0.010280956765681798,1876
Amazon Renewed,81,did,2705,2013.8730165584288,0.01023757415003629,1876
Amazon Renewed,82,i've,2684,1998.2385125481787,0.010228612025831575,1876
Amazon Renewed,83,left,2596,1932.72249574332,0.010190277807158437,1876
Amazon Renewed,84,came,2578,1919.3214923059627,0.010182276784840736,1876
Amazon Renewed,85,volume,2542,1892.519485431248,0.010166105767385691,1876
